order_id,user_id,product
1601,1069,laptop
1602,9699,tv
1603,1049,smartphone
1604,3233,smartphone
1605,6869,smartphone
1606,1361,smartphone
1607,9700,pear
1608,5413,tv
1609,5027,watch
1610,7219,apple
1611,1468,smartphone
1612,2883,apple
1613,9231,smartphone
1614,5917,tv
1615,3189,apple
1616,8048,watch
1617,5083,apple
1618,8364,watch
1619,6603,smartphone
1620,2523,tv
1621,6754,laptop
1622,2814,smartphone
1623,4531,smartphone
1624,454,laptop
1625,3966,apple
1626,206,watch
1627,6453,pear
1628,3597,pear
1629,8945,apple
1630,4352,tv
1631,6915,smartphone
1632,9260,laptop
1633,5498,tv
1634,1739,apple
1635,3989,laptop
1636,8729,watch
1637,4204,smartphone
1638,6281,pear
1639,565,pear
1640,1991,laptop
1641,407,smartphone
1642,826,tv
1643,1863,apple
1644,1732,apple
1645,536,pear
1646,1629,smartphone
1647,5689,tv
1648,5455,tv
1649,7182,watch
1650,5350,watch
1651,5613,smartphone
1652,9816,pear
1653,7965,apple
1654,7557,pear
1655,2120,tv
1656,8178,pear
1657,3817,tv
1658,4970,watch
1659,6514,pear
1660,7606,tv
1661,5644,smartphone
1662,3212,smartphone
1663,5020,tv
1664,1744,apple
1665,8390,smartphone
1666,2366,smartphone
1667,1926,laptop
1668,4909,laptop
1669,6623,watch
1670,8127,tv
1671,5903,apple
1672,7017,laptop
1673,3162,pear
1674,5470,tv
1675,9530,pear
1676,3626,tv
1677,4508,apple
1678,9993,apple
1679,6561,apple
1680,5929,tv
1681,9796,apple
1682,4413,tv
1683,1406,watch
1684,3528,smartphone
1685,6650,pear
1686,7088,watch
1687,6404,laptop
1688,6593,apple
1689,4949,tv
1690,8292,tv
1691,6126,pear
1692,8088,smartphone
1693,8735,tv
1694,194,tv
1695,6644,laptop
1696,6867,laptop
1697,2485,tv
1698,5765,apple
1699,9440,tv
1700,5413,apple
1701,3609,tv
1702,6033,laptop
1703,8709,smartphone
1704,1301,smartphone
1705,7291,laptop
1706,4141,watch
1707,1576,apple
1708,8828,smartphone
1709,6367,apple
1710,1092,tv
1711,7893,pear
1712,5693,pear
1713,9443,laptop
1714,9563,smartphone
1715,2314,smartphone
1716,5161,tv
1717,3763,laptop
1718,6625,pear
1719,7772,watch
1720,323,pear
1721,8814,pear
1722,1748,laptop
1723,157,tv
1724,647,pear
1725,5109,pear
1726,1966,apple
1727,5524,smartphone
1728,395,watch
1729,3898,pear
1730,1221,tv
1731,29,tv
1732,3405,watch
1733,5770,apple
1734,3478,pear
1735,5553,apple
1736,3297,apple
1737,6407,watch
1738,4854,apple
1739,8761,tv
1740,5882,watch
1741,9627,watch
1742,3726,tv
1743,9037,tv
1744,2979,laptop
1745,5849,smartphone
1746,5108,apple
1747,3039,apple
1748,8424,laptop
1749,3339,tv
1750,9624,smartphone
1751,8718,watch
1752,1714,tv
1753,7557,apple
1754,1971,apple
1755,1284,laptop
1756,4381,apple
1757,2488,smartphone
1758,4922,tv
1759,4110,watch
1760,1805,watch
1761,9440,tv
1762,8929,watch
1763,7351,pear
1764,3830,pear
1765,9289,laptop
1766,6678,apple
1767,3322,watch
1768,1633,laptop
1769,9139,smartphone
1770,3143,pear
1771,2954,laptop
1772,3613,laptop
1773,7088,smartphone
1774,353,apple
1775,735,tv
1776,1807,smartphone
1777,6580,smartphone
1778,57,tv
1779,8683,watch
1780,2365,pear
1781,5278,pear
1782,8667,smartphone
1783,7934,smartphone
1784,8584,laptop
1785,9532,watch
1786,9874,watch
1787,6819,laptop
1788,625,tv
1789,6566,tv
1790,8396,pear
1791,5094,apple
1792,5293,smartphone
1793,9158,laptop
1794,4736,laptop
1795,43,watch
1796,4249,apple
1797,6166,watch
1798,3147,tv
1799,3111,tv
1800,4361,watch
1801,2961,smartphone
1802,9788,pear
1803,4639,apple
1804,8441,apple
1805,5139,tv
1806,3556,apple
1807,7932,pear
1808,1379,apple
1809,5692,apple
1810,3335,pear
1811,5201,laptop
1812,4404,laptop
1813,115,smartphone
1814,8176,smartphone
1815,7120,tv
1816,9231,tv
1817,9834,laptop
1818,255,smartphone
1819,6135,pear
1820,7675,laptop
1821,3716,watch
1822,5474,smartphone
1823,6388,smartphone
1824,7601,pear
1825,8077,watch
1826,874,apple
1827,739,tv
1828,7904,pear
1829,7819,apple
1830,3788,apple
1831,1751,laptop
1832,7210,smartphone
1833,7471,smartphone
1834,501,watch
1835,558,tv
1836,9574,tv
1837,3102,pear
1838,9414,watch
1839,6787,laptop
1840,1904,tv
1841,3873,pear
1842,5036,apple
1843,2703,smartphone
1844,9369,apple
1845,1769,laptop
1846,3442,laptop
1847,5106,laptop
1848,6642,laptop
1849,3081,watch
1850,4034,watch
1851,2457,apple
1852,6875,apple
1853,3393,smartphone
1854,5807,apple
1855,9433,watch
1856,4151,watch
1857,7368,pear
1858,4027,watch
1859,6081,pear
1860,985,pear
1861,8684,pear
1862,8328,smartphone
1863,834,apple
1864,3202,laptop
1865,955,watch
1866,7055,watch
1867,9386,apple
1868,1754,tv
1869,764,smartphone
1870,3244,watch
1871,2755,smartphone
1872,4282,laptop
1873,4921,watch
1874,5104,tv
1875,1634,pear
1876,4486,tv
1877,9239,tv
1878,1928,laptop
1879,7459,tv
1880,1946,apple
1881,936,tv
1882,9078,apple
1883,6866,laptop
1884,5662,pear
1885,5518,laptop
1886,9482,smartphone
1887,8086,pear
1888,1830,pear
1889,4785,apple
1890,6924,apple
1891,6465,watch
1892,3106,pear
1893,7844,tv
1894,5333,tv
1895,1244,pear
1896,4340,smartphone
1897,4892,pear
1898,8533,tv
1899,4701,apple
1900,2285,apple
1901,4896,smartphone
1902,6123,smartphone
1903,5694,smartphone
1904,1963,watch
1905,9559,pear
1906,8082,apple
1907,3102,laptop
1908,2463,laptop
1909,2543,pear
1910,4041,laptop
1911,470,smartphone
1912,7398,pear
1913,9436,laptop
1914,5132,laptop
1915,4149,smartphone
1916,5922,tv
1917,650,smartphone
1918,388,smartphone
1919,1261,tv
1920,2866,pear
1921,6126,pear
1922,8338,laptop
1923,6759,smartphone
1924,8311,apple
1925,4840,laptop
1926,2031,smartphone
1927,1112,smartphone
1928,2149,pear
1929,4805,tv
1930,7815,smartphone
1931,2260,tv
1932,6603,watch
1933,6417,pear
1934,8228,laptop
1935,1190,smartphone
1936,9494,watch
1937,7288,tv
1938,8466,smartphone
1939,8816,watch
1940,5452,smartphone
1941,3053,apple
1942,4706,tv
1943,2556,pear
1944,6755,pear
1945,6060,laptop
1946,5485,pear
1947,9291,laptop
1948,1119,pear
1949,1586,tv
1950,3300,tv
1951,3840,pear
1952,9655,smartphone
1953,2238,apple
1954,9357,smartphone
1955,1855,apple
1956,7878,apple
1957,3850,watch
1958,5115,watch
1959,8428,apple
1960,7660,smartphone
1961,3712,laptop
1962,3,laptop
1963,6601,laptop
1964,2980,apple
1965,7061,pear
1966,5247,tv
1967,6575,smartphone
1968,5319,smartphone
1969,1819,laptop
1970,2103,pear
1971,3777,pear
1972,5157,apple
1973,4018,pear
1974,890,apple
1975,9717,laptop
1976,2420,apple
1977,2968,watch
1978,1800,tv
1979,4242,apple
1980,4376,laptop
1981,3413,watch
1982,2502,pear
1983,1250,smartphone
1984,1572,laptop
1985,731,laptop
1986,2816,tv
1987,9579,tv
1988,4289,watch
1989,4318,tv
1990,7998,apple
1991,4485,apple
1992,9385,pear
1993,1959,pear
1994,2996,pear
1995,1997,smartphone
1996,7288,pear
1997,4695,laptop
1998,8186,laptop
1999,2357,laptop
2000,6778,pear
2001,4944,tv
2002,8003,apple
2003,3231,smartphone
2004,335,apple
2005,157,pear
2006,5660,watch
2007,8253,apple
2008,1440,tv
2009,7489,tv
2010,2978,tv
2011,7775,pear
2012,3702,tv
2013,2037,laptop
2014,9400,smartphone
2015,5946,smartphone
2016,5285,apple
2017,6048,laptop
2018,9087,watch
2019,5430,laptop
2020,7157,smartphone
2021,5183,apple
2022,2205,watch
2023,6196,laptop
2024,9543,apple
2025,6898,watch
2026,8137,watch
2027,4542,tv
2028,7498,tv
2029,2231,tv
2030,5191,apple
2031,7344,laptop
2032,1304,pear
2033,9298,apple
2034,6020,tv
2035,5280,watch
2036,6577,pear
2037,7245,laptop
2038,4784,apple
2039,5183,smartphone
2040,376,watch
2041,4038,watch
2042,5787,tv
2043,6554,laptop
2044,1803,watch
2045,8608,watch
2046,4516,pear
2047,1704,smartphone
2048,5247,pear
2049,4731,laptop
2050,2270,laptop
2051,2343,watch
2052,7238,pear
2053,1594,watch
2054,947,watch
2055,591,tv
2056,9401,tv
2057,190,apple
2058,8355,apple
2059,4381,tv
2060,7767,tv
2061,5597,smartphone
2062,4263,pear
2063,3876,tv
2064,2898,watch
2065,9592,tv
2066,8226,apple
2067,3025,pear
2068,1893,pear
2069,3929,watch
2070,4834,watch
2071,4619,pear
2072,7018,apple
2073,198,laptop
2074,7790,pear
2075,9339,apple
2076,8864,apple
2077,4367,pear
2078,9147,tv
2079,898,pear
2080,3696,pear
2081,6983,tv
2082,5447,tv
2083,6629,apple
2084,4483,laptop
2085,9576,tv
2086,1839,watch
2087,2269,tv
2088,6421,apple
2089,8678,tv
2090,4223,pear
2091,9453,smartphone
2092,4630,watch
2093,664,watch
2094,321,laptop
2095,4900,laptop
2096,9363,watch
2097,8210,tv
2098,8924,watch
2099,1735,smartphone
2100,9870,apple
2101,6159,smartphone
2102,6805,laptop
2103,7825,apple
2104,8330,tv
2105,5605,apple
2106,9227,watch
2107,2520,tv
2108,4719,laptop
2109,3504,pear
2110,2071,tv
2111,8004,watch
2112,4674,tv
2113,4470,apple
2114,2577,apple
2115,311,apple
2116,3616,laptop
2117,3276,tv
2118,4585,smartphone
2119,5478,laptop
2120,6690,laptop
2121,1509,apple
2122,6208,pear
2123,4043,pear
2124,8687,watch
2125,7383,watch
2126,8402,apple
2127,7147,watch
2128,6367,apple
2129,277,watch
2130,2154,apple
2131,2330,laptop
2132,2097,tv
2133,2554,apple
2134,7498,pear
2135,8914,laptop
2136,8698,laptop
2137,5044,laptop
2138,9639,apple
2139,5950,smartphone
2140,221,laptop
2141,9189,tv
2142,7913,apple
2143,9903,tv
2144,9415,watch
2145,1553,pear
2146,2995,laptop
2147,6079,watch
2148,3554,apple
2149,424,apple
2150,4265,laptop
2151,5175,smartphone
2152,9401,watch
2153,679,watch
2154,2743,laptop
2155,3688,watch
2156,7123,laptop
2157,6521,watch
2158,9848,tv
2159,8682,laptop
2160,2286,watch
2161,7716,apple
2162,8271,laptop
2163,6989,watch
2164,6578,laptop
2165,2819,pear
2166,9440,watch
2167,1731,laptop
2168,1214,smartphone
2169,1574,apple
2170,3552,laptop
2171,4719,smartphone
2172,7827,pear
2173,4163,watch
2174,7435,smartphone
2175,5127,apple
2176,899,watch
2177,9736,smartphone
2178,1142,pear
2179,6867,smartphone
2180,3913,apple
2181,9446,pear
2182,5042,tv
2183,869,laptop
2184,5486,smartphone
2185,4019,apple
2186,3625,pear
2187,3880,pear
2188,7652,pear
2189,4863,pear
2190,6663,tv
2191,8173,smartphone
2192,9514,laptop
2193,1421,apple
2194,4854,pear
2195,8259,pear
2196,5353,smartphone
2197,734,laptop
2198,6905,apple
2199,2731,watch
2200,9503,smartphone
2201,211,tv
2202,8245,laptop
2203,2268,apple
2204,5550,tv
2205,8767,tv
2206,736,laptop
2207,7116,watch
2208,6944,smartphone
2209,6219,tv
2210,6570,watch
2211,2827,laptop
2212,2159,laptop
2213,7730,pear
2214,119,tv
2215,3924,pear
2216,9205,pear
2217,7368,apple
2218,7351,watch
2219,758,smartphone
2220,8319,pear
2221,9146,pear
2222,9114,watch
2223,3987,pear
2224,9541,watch
2225,7834,smartphone
2226,1177,tv
2227,2717,pear
2228,6246,watch
2229,850,laptop
2230,1116,pear
2231,204,apple
2232,1339,smartphone
2233,7277,tv
2234,9538,tv
2235,9745,apple
2236,617,smartphone
2237,8565,smartphone
2238,7309,smartphone
2239,7440,tv
2240,3357,apple
2241,1914,apple
2242,5940,laptop
2243,4342,smartphone
2244,381,apple
2245,818,smartphone
2246,1089,smartphone
2247,6824,smartphone
2248,6493,smartphone
2249,6810,pear
2250,8957,tv
2251,2284,laptop
2252,518,laptop
2253,9705,tv
2254,8144,laptop
2255,6999,smartphone
2256,6669,smartphone
2257,8238,smartphone
2258,5132,tv
2259,2084,watch
2260,8782,apple
2261,9585,tv
2262,4672,pear
2263,5350,pear
2264,948,laptop
2265,3106,smartphone
2266,258,smartphone
2267,5676,apple
2268,5854,pear
2269,6979,pear
2270,2732,pear
2271,4708,watch
2272,3310,smartphone
2273,7447,tv
2274,5647,pear
2275,5893,tv
2276,8867,laptop
2277,3342,laptop
2278,6631,tv
2279,6513,laptop
2280,9240,apple
2281,2655,smartphone
2282,3091,smartphone
2283,4663,watch
2284,1929,tv
2285,2606,smartphone
2286,924,laptop
2287,4655,tv
2288,633,smartphone
2289,3105,tv
2290,547,pear
2291,4658,watch
2292,5274,pear
2293,9328,tv
2294,8721,laptop
2295,9522,apple
2296,1858,tv
2297,9571,pear
2298,2004,smartphone
2299,2609,tv
2300,8581,tv
2301,8398,laptop
2302,867,tv
2303,9954,watch
2304,2656,tv
2305,7884,laptop
2306,7650,smartphone
2307,7065,apple
2308,8114,pear
2309,7357,tv
2310,5783,apple
2311,5193,tv
2312,4645,smartphone
2313,678,apple
2314,3059,watch
2315,958,watch
2316,6319,smartphone
2317,5309,smartphone
2318,752,tv
2319,5424,smartphone
2320,9524,watch
2321,2502,watch
2322,8940,apple
2323,7426,apple
2324,6830,laptop
2325,8501,pear
2326,9715,laptop
2327,2856,laptop
2328,7300,watch
2329,3443,pear
2330,4942,laptop
2331,7374,tv
2332,5681,smartphone
2333,8195,tv
2334,4356,watch
2335,4461,watch
2336,3034,smartphone
2337,3148,laptop
2338,2675,laptop
2339,7300,laptop
2340,1844,laptop
2341,1552,tv
2342,4451,apple
2343,5769,tv
2344,5234,watch
2345,294,apple
2346,7584,tv
2347,2065,laptop
2348,2876,laptop
2349,6568,tv
2350,7391,pear
2351,4005,tv
2352,3325,apple
2353,9,tv
2354,8244,apple
2355,2746,laptop
2356,2996,apple
2357,6868,tv
2358,3439,pear
2359,627,pear
2360,8148,pear
2361,9667,watch
2362,9875,smartphone
2363,1200,smartphone
2364,5721,watch
2365,8350,laptop
2366,5589,watch
2367,2872,laptop
2368,9958,apple
2369,1624,laptop
2370,4901,watch
2371,7276,tv
2372,3143,tv
2373,3308,smartphone
2374,6728,apple
2375,2033,smartphone
2376,9620,laptop
2377,8865,smartphone
2378,1158,watch
2379,509,laptop
2380,2046,laptop
2381,6156,laptop
2382,1781,laptop
2383,6322,tv
2384,4704,apple
2385,6311,laptop
2386,3653,pear
2387,355,laptop
2388,1878,smartphone
2389,3173,apple
2390,2118,watch
2391,5907,watch
2392,8875,smartphone
2393,2138,laptop
2394,2653,tv
2395,8046,watch
2396,2524,apple
2397,1799,apple
2398,1620,watch
2399,4286,pear
2400,9229,laptop
2401,4071,apple
2402,3167,apple
2403,537,smartphone
2404,1129,laptop
2405,6786,apple
2406,7422,apple
2407,9835,tv
2408,8434,tv
2409,117,apple
2410,213,watch
2411,5418,laptop
2412,1302,smartphone
2413,9260,apple
2414,2388,tv
2415,1012,laptop
2416,9368,smartphone
2417,340,pear
2418,607,watch
2419,9823,laptop
2420,4338,laptop
2421,7994,apple
2422,6272,smartphone
2423,9682,smartphone
2424,3019,watch
2425,5741,apple
2426,1413,watch
2427,6694,watch
2428,1206,watch
2429,6164,watch
2430,8221,smartphone
2431,9734,smartphone
2432,1372,apple
2433,5492,apple
2434,97,smartphone
2435,5367,smartphone
2436,5807,apple
2437,2007,watch
2438,1885,apple
2439,5422,laptop
2440,9910,pear
2441,903,apple
2442,6786,watch
2443,5192,laptop
2444,341,smartphone
2445,2518,smartphone
2446,6742,tv
2447,2925,pear
2448,1718,smartphone
2449,7205,apple
2450,9122,pear
2451,7999,apple
2452,5574,pear
2453,3278,apple
2454,5370,smartphone
2455,8495,tv
2456,8960,watch
2457,5543,pear
2458,2285,pear
2459,9077,smartphone
2460,7239,smartphone
2461,389,pear
2462,3324,pear
2463,8308,apple
2464,1234,smartphone
2465,4274,smartphone
2466,7481,pear
2467,9654,smartphone
2468,285,tv
2469,6242,smartphone
2470,681,apple
2471,6736,apple
2472,4598,laptop
2473,6797,smartphone
2474,8626,watch
2475,5492,watch
2476,9916,laptop
2477,594,smartphone
2478,7969,tv
2479,6473,tv
2480,5023,smartphone
2481,6777,apple
2482,180,watch
2483,2181,laptop
2484,3089,pear
2485,7182,laptop
2486,4168,laptop
2487,5538,smartphone
2488,1059,laptop
2489,6398,apple
2490,6133,watch
2491,3712,laptop
2492,2414,apple
2493,3557,watch
2494,7638,tv
2495,2904,tv
2496,4430,apple
2497,1720,apple
2498,3808,watch
2499,5455,tv
2500,3700,tv
2501,712,pear
2502,6128,tv
2503,6940,watch
2504,4658,watch
2505,9390,apple
2506,6742,laptop
2507,4478,smartphone
2508,9319,watch
2509,9134,apple
2510,4667,smartphone
2511,8872,apple
2512,2921,tv
2513,4419,apple
2514,4734,pear
2515,5134,pear
2516,8176,apple
2517,8137,tv
2518,876,watch
2519,5708,tv
2520,8426,laptop
2521,4708,tv
2522,9022,apple
2523,9892,apple
2524,754,smartphone
2525,4919,smartphone
2526,4691,watch
2527,8044,smartphone
2528,9708,watch
2529,3722,watch
2530,8721,smartphone
2531,9452,smartphone
2532,3064,watch
2533,5800,watch
2534,5071,watch
2535,8382,apple
2536,2559,apple
2537,3915,tv
2538,2929,smartphone
2539,9482,tv
2540,7584,watch
2541,7335,laptop
2542,4039,laptop
2543,8857,smartphone
2544,5090,tv
2545,2634,watch
2546,611,apple
2547,3758,apple
2548,7107,tv
2549,6363,watch
2550,3612,tv
2551,7111,apple
2552,8179,tv
2553,5309,apple
2554,7074,watch
2555,8617,apple
2556,4557,smartphone
2557,5973,smartphone
2558,5755,apple
2559,8336,pear
2560,1958,apple
2561,3644,tv
2562,2065,tv
2563,9200,pear
2564,7531,smartphone
2565,217,watch
2566,2938,watch
2567,3686,pear
2568,5528,laptop
2569,2979,laptop
2570,5684,laptop
2571,5758,smartphone
2572,7370,tv
2573,3449,pear
2574,4338,tv
2575,4030,smartphone
2576,6572,pear
2577,8157,laptop
2578,5731,apple
2579,1672,smartphone
2580,1934,pear
2581,2041,smartphone
2582,5892,smartphone
2583,1341,watch
2584,6073,tv
2585,6600,pear
2586,275,watch
2587,4274,tv
2588,9675,laptop
2589,9228,smartphone
2590,6920,tv
2591,3891,watch
2592,9591,smartphone
2593,4731,tv
2594,4355,watch
2595,1402,tv
2596,1057,apple
2597,9838,tv
2598,295,apple
2599,8348,pear
2600,752,laptop
2601,6664,laptop
2602,2022,laptop
2603,889,apple
2604,978,apple
2605,8934,laptop
2606,4564,watch
2607,6643,pear
2608,4048,pear
2609,1242,laptop
2610,7186,tv
2611,3700,apple
2612,2639,watch
2613,3822,apple
2614,7706,laptop
2615,4276,pear
2616,8565,watch
2617,726,laptop
2618,7938,apple
2619,3808,tv
2620,9281,apple
2621,82,tv
2622,1709,watch
2623,3067,watch
2624,536,pear
2625,7004,tv
2626,3898,watch
2627,169,smartphone
2628,161,pear
2629,9737,laptop
2630,4046,laptop
2631,1585,apple
2632,885,pear
2633,8376,watch
2634,781,laptop
2635,3699,apple
2636,9552,smartphone
2637,486,tv
2638,5934,apple
2639,840,tv
2640,7219,watch
2641,1791,pear
2642,2656,pear
2643,3984,pear
2644,6917,apple
2645,4134,smartphone
2646,174,watch
2647,9053,watch
2648,5617,apple
2649,2343,watch
2650,6750,tv
2651,8149,laptop
2652,2550,laptop
2653,2887,tv
2654,806,laptop
2655,4789,laptop
2656,2524,smartphone
2657,1072,laptop
2658,79,smartphone
2659,3537,tv
2660,9572,apple
2661,9106,pear
2662,2278,tv
2663,3852,apple
2664,2803,smartphone
2665,4624,tv
2666,647,apple
2667,3675,apple
2668,554,tv
2669,4637,pear
2670,5249,pear
2671,3488,pear
2672,3300,apple
2673,6373,apple
2674,9217,apple
2675,808,watch
2676,2963,apple
2677,6215,tv
2678,7920,pear
2679,8897,smartphone
2680,5907,apple
2681,3739,laptop
2682,1539,laptop
2683,8157,pear
2684,8550,apple
2685,1170,apple
2686,7140,tv
2687,1123,smartphone
2688,314,apple
2689,2424,laptop
2690,873,smartphone
2691,1503,smartphone
2692,1433,pear
2693,779,smartphone
2694,224,smartphone
2695,8425,pear
2696,9963,watch
2697,7753,smartphone
2698,137,smartphone
2699,3670,watch
2700,6027,pear
2701,5391,pear
2702,3500,tv
2703,597,pear
2704,2550,smartphone
2705,9022,tv
2706,4585,watch
2707,3771,smartphone
2708,392,pear
2709,7787,apple
2710,1638,apple
2711,3116,laptop
2712,8791,apple
2713,6422,watch
2714,7025,smartphone
2715,5344,apple
2716,4619,watch
2717,9900,watch
2718,5638,apple
2719,6704,laptop
2720,6904,pear
2721,2964,pear
2722,7644,pear
2723,2027,laptop
2724,761,apple
2725,6308,apple
2726,5282,apple
2727,8322,watch
2728,5129,tv
2729,1623,watch
2730,9553,smartphone
2731,9290,laptop
2732,4384,apple
2733,997,laptop
2734,9639,laptop
2735,9629,smartphone
2736,9291,laptop
2737,1998,laptop
2738,4862,watch
2739,6477,tv
2740,7388,laptop
2741,6018,apple
2742,2941,laptop
2743,6694,apple
2744,115,apple
2745,4396,laptop
2746,9884,tv
2747,4768,tv
2748,3185,apple
2749,9875,tv
2750,7920,apple
2751,9021,apple
2752,5928,pear
2753,7908,pear
2754,7103,watch
2755,5710,smartphone
2756,5111,tv
2757,8043,laptop
2758,8036,tv
2759,8554,pear
2760,8996,watch
2761,9217,apple
2762,4292,laptop
2763,2328,watch
2764,5458,watch
2765,2888,watch
2766,3338,apple
2767,4308,smartphone
2768,795,tv
2769,9548,tv
2770,1042,apple
2771,3956,tv
2772,1417,laptop
2773,4043,smartphone
2774,1728,watch
2775,5622,watch
2776,9189,tv
2777,7349,smartphone
2778,9823,watch
2779,5835,tv
2780,311,watch
2781,9119,tv
2782,7914,laptop
2783,8812,pear
2784,7574,laptop
2785,5158,smartphone
2786,7278,laptop
2787,3795,watch
2788,6357,laptop
2789,9842,laptop
2790,2446,laptop
2791,7856,tv
2792,9565,pear
2793,5807,tv
2794,274,smartphone
2795,8957,tv
2796,5570,apple
2797,9054,tv
2798,9245,pear
2799,6246,pear
2800,1558,watch
2801,1042,watch
2802,6079,laptop
2803,4509,watch
2804,1724,tv
2805,8396,smartphone
2806,6212,tv
2807,5492,smartphone
2808,4461,pear
2809,7779,smartphone
2810,986,tv
2811,7034,laptop
2812,6918,apple
2813,5438,apple
2814,2441,laptop
2815,7990,laptop
2816,6645,watch
2817,7774,apple
2818,9986,watch
2819,3457,apple
2820,8877,pear
2821,6130,pear
2822,6395,pear
2823,8135,tv
2824,157,smartphone
2825,4175,watch
2826,7678,apple
2827,9349,apple
2828,5857,tv
2829,9191,apple
2830,1073,laptop
2831,2646,laptop
2832,8599,apple
2833,554,laptop
2834,3572,pear
2835,2438,pear
2836,3549,watch
2837,2857,apple
2838,2541,smartphone
2839,7341,apple
2840,69,laptop
2841,2732,pear
2842,4383,tv
2843,8334,pear
2844,8210,tv
2845,3748,smartphone
2846,8724,laptop
2847,1468,apple
2848,5513,watch
2849,7771,watch
2850,1909,apple
2851,7823,pear
2852,6817,apple
2853,9780,apple
2854,1948,apple
2855,1725,laptop
2856,4576,apple
2857,6444,tv
2858,397,tv
2859,3627,smartphone
2860,4523,pear
2861,6420,smartphone
2862,5995,apple
2863,5084,laptop
2864,7644,laptop
2865,6685,tv
2866,6927,apple
2867,4309,watch
2868,5607,laptop
2869,7442,laptop
2870,5695,pear
2871,2381,smartphone
2872,1927,apple
2873,6741,watch
2874,2737,watch
2875,1831,laptop
2876,2274,pear
2877,7378,smartphone
2878,993,smartphone
2879,9996,apple
2880,2925,apple
2881,8830,apple
2882,4620,watch
2883,573,pear
2884,8985,smartphone
2885,3429,pear
2886,7490,pear
2887,7958,laptop
2888,7045,laptop
2889,5085,watch
2890,4995,tv
2891,5324,apple
2892,2909,laptop
2893,7735,tv
2894,7805,tv
2895,9264,watch
2896,3040,laptop
2897,986,apple
2898,3449,pear
2899,6961,tv
2900,1187,tv
2901,1749,pear
2902,548,tv
2903,2416,apple
2904,6420,apple
2905,38,smartphone
2906,879,pear
2907,2334,laptop
2908,5722,smartphone
2909,7866,tv
2910,7041,apple
2911,9752,smartphone
2912,7691,smartphone
2913,1260,laptop
2914,6207,tv
2915,6423,watch
2916,4835,tv
2917,1638,laptop
2918,9889,watch
2919,3613,smartphone
2920,3745,tv
2921,5781,laptop
2922,668,pear
2923,7683,apple
2924,5834,tv
2925,2399,pear
2926,2825,apple
2927,2981,tv
2928,7267,watch
2929,8499,watch
2930,838,tv
2931,6873,laptop
2932,8017,tv
2933,8698,smartphone
2934,9955,watch
2935,5066,smartphone
2936,9812,pear
2937,6000,laptop
2938,1097,apple
2939,964,smartphone
2940,195,tv
2941,5229,smartphone
2942,8985,laptop
2943,8770,smartphone
2944,5472,tv
2945,2599,tv
2946,8703,smartphone
2947,9154,smartphone
2948,3754,watch
2949,4381,apple
2950,2686,pear
2951,1989,tv
2952,3083,apple
2953,9038,apple
2954,3882,pear
2955,3709,pear
2956,4195,tv
2957,4614,watch
2958,2571,pear
2959,6169,apple
2960,2423,watch
2961,6235,apple
2962,9883,tv
2963,9585,laptop
2964,4854,watch
2965,3364,apple
2966,8718,tv
2967,2923,pear
2968,9896,apple
2969,2669,pear
2970,9142,smartphone
2971,5617,watch
2972,3682,laptop
2973,7933,apple
2974,2987,laptop
2975,7852,apple
2976,952,pear
2977,7099,pear
2978,5717,smartphone
2979,4791,tv
2980,5722,apple
2981,4930,laptop
2982,5947,smartphone
2983,5083,pear
2984,9993,apple
2985,4659,watch
2986,6933,watch
2987,6725,apple
2988,7978,apple
2989,4403,pear
2990,9465,tv
2991,9591,pear
2992,2944,pear
2993,7488,pear
2994,5734,tv
2995,1478,apple
2996,5945,apple
2997,6213,tv
2998,2141,laptop
2999,3506,watch
3000,7524,watch
3001,9706,apple
3002,4136,smartphone
3003,1854,apple
3004,4574,pear
3005,8931,laptop
3006,4807,pear
3007,6138,laptop
3008,8668,apple
3009,8864,smartphone
3010,5820,apple
3011,2284,watch
3012,2329,smartphone
3013,9256,pear
3014,1303,pear
3015,4681,watch
3016,13,watch
3017,2703,pear
3018,247,apple
3019,8794,watch
3020,3406,laptop
3021,7640,laptop
3022,8427,smartphone
3023,1662,pear
3024,1965,pear
3025,5808,apple
3026,5908,smartphone
3027,533,laptop
3028,2188,apple
3029,7290,tv
3030,9823,tv
3031,9146,pear
3032,2856,apple
3033,7799,smartphone
3034,8032,smartphone
3035,7660,smartphone
3036,264,watch
3037,9306,pear
3038,7225,laptop
3039,8687,tv
3040,15,pear
3041,1472,pear
3042,1478,smartphone
3043,512,tv
3044,8322,pear
3045,7622,watch
3046,658,laptop
3047,651,watch
3048,7214,apple
3049,8883,smartphone
3050,8072,pear
3051,9071,smartphone
3052,4942,apple
3053,3009,tv
3054,7391,pear
3055,9945,watch
3056,9934,watch
3057,9702,laptop
3058,8680,laptop
3059,3178,smartphone
3060,7153,watch
3061,3480,pear
3062,1718,tv
3063,1913,apple
3064,4763,apple
3065,5566,apple
3066,2383,laptop
3067,5727,tv
3068,3618,watch
3069,7476,tv
3070,4478,tv
3071,9914,pear
3072,1876,smartphone
3073,491,apple
3074,4354,apple
3075,374,smartphone
3076,6950,smartphone
3077,6290,watch
3078,3408,watch
3079,9915,tv
3080,2350,smartphone
3081,5701,pear
3082,5456,tv
3083,3917,smartphone
3084,2859,tv
3085,5791,watch
3086,2903,apple
3087,5759,tv
3088,5330,pear
3089,653,apple
3090,7647,laptop
